gameweek,date,day_of_week,start_time,home_team,away_team,home_score,away_score,score,home_xg,away_xg,venue,attendance,referee,status,result,home_team_url,away_team_url,match_report_url
15,2019-01-13,Sun,15:00 (07:00),West Ham,Manchester City,1,3,1–3,0.9,1.9,The Rush Green Bowl,640,Jason Richardson,completed,away_win,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/matches/b3907e4c/West-Ham-United-Manchester-City-January-13-2019-Womens-Super-League
16,2019-01-27,Sun,12:30 (04:30),Reading,Arsenal,,3,0–3,0.4,1.9,Adams Park,1269,,completed,away_win,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/matches/88e0441b/Reading-Arsenal-January-27-2019-Womens-Super-League
16,2019-01-27,Sun,14:00 (06:00),Chelsea,Birmingham City,2,3,2–3,0.9,1.2,Cherry Red Records Fans' Stadium,2053,,completed,away_win,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/4e951a63/Chelsea-Birmingham-City-January-27-2019-Womens-Super-League
16,2019-01-27,Sun,14:00 (06:00),Manchester City,Brighton,3,,3–0,3.4,0.2,Academy Stadium,1279,,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/80db28dd/Manchester-City-Brighton-and-Hove-Albion-January-27-2019-Womens-Super-League
16,2019-01-27,Sun,15:00 (07:00),Bristol City,Yeovil Town,2,1,2–1,1.3,0.9,Stoke Gifford Stadium,616,,completed,home_win,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/matches/2731efc3/Bristol-City-Yeovil-Town-January-27-2019-Womens-Super-League
16,2019-01-28,Mon,19:00 (11:00),Liverpool,West Ham,1,,1–0,0.6,0.6,Prenton Park,186,Rebecca Welch,completed,home_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/3e2e0517/Liverpool-West-Ham-United-January-28-2019-Womens-Super-League
9,2019-02-10,Sun,13:00 (05:00),Manchester City,Chelsea,2,2,2–2,2.3,1.7,Academy Stadium,3078,Matthew Dicicco,completed,draw,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/matches/6d46129e/Manchester-City-Chelsea-February-10-2019-Womens-Super-League
9,2019-02-10,Sun,15:00 (07:00),Bristol City,Brighton,,,0–0,0.4,1.6,Stoke Gifford Stadium,256,,completed,draw,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/b2441be6/Bristol-City-Brighton-and-Hove-Albion-February-10-2019-Womens-Super-League
17,2019-02-20,Wed,19:00 (11:00),Manchester City,Everton,3,1,3–1,2.3,1.2,Academy Stadium,864,,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/matches/8b569ff6/Manchester-City-Everton-February-20-2019-Womens-Super-League
17,2019-02-20,Wed,19:30 (11:30),Arsenal,Yeovil Town,3,,3–0,3.0,0.1,Meadow Park,1107,,completed,home_win,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/matches/c3f85082/Arsenal-Yeovil-Town-February-20-2019-Womens-Super-League
17,2019-02-20,Wed,19:30 (11:30),Reading,West Ham,1,2,1–2,1.2,1.2,Madejski Stadium,2148,Rebecca Welch,completed,away_win,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/47318c1f/Reading-West-Ham-United-February-20-2019-Womens-Super-League
17,2019-02-20,Wed,19:30 (11:30),Chelsea,Bristol City,6,,6–0,2.8,0.2,Cherry Red Records Fans' Stadium,1821,Tom Bishop,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/matches/b53d5ed7/Chelsea-Bristol-City-February-20-2019-Womens-Super-League
17,2019-02-20,Wed,19:45 (11:45),Brighton,Birmingham City,2,1,2–1,1.4,1.1,Culver Road,358,,completed,home_win,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/020acfc0/Brighton-and-Hove-Albion-Birmingham-City-February-20-2019-Womens-Super-League
18,2019-03-13,Wed,19:00 (12:00),Liverpool,Chelsea,,4,0–4,0.1,2.5,Prenton Park,237,,completed,away_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/matches/286b3d82/Liverpool-Chelsea-March-13-2019-Womens-Super-League
18,2019-03-13,Wed,19:30 (12:30),Reading,Manchester City,3,4,3–4,2.7,2.8,Adams Park,449,,completed,away_win,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/matches/6231e4ed/Reading-Manchester-City-March-13-2019-Womens-Super-League
18,2019-03-13,Wed,19:45 (12:45),Yeovil Town,Brighton,1,1,1–1,0.7,2.6,Jewson Stadium,408,,completed,draw,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/9754d574/Yeovil-Town-Brighton-and-Hove-Albion-March-13-2019-Womens-Super-League
18,2019-03-13,Wed,19:45 (12:45),West Ham,Everton,,1,0–1,0.4,1.1,The Rush Green Bowl,607,,completed,away_win,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/matches/5a58c0ca/West-Ham-United-Everton-March-13-2019-Womens-Super-League
18,2019-03-14,Thu,19:30 (12:30),Arsenal,Bristol City,4,,4–0,1.9,0.5,Meadow Park,5265,Rob Whitton,completed,home_win,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/matches/24500492/Arsenal-Bristol-City-March-14-2019-Womens-Super-League
9,2019-03-24,Sun,12:30 (05:30),Liverpool,Arsenal,1,5,1–5,1.3,2.3,Prenton Park,506,Rebecca Welch,completed,away_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/matches/085560bd/Liverpool-Arsenal-March-24-2019-Womens-Super-League
4,2019-03-24,Sun,15:00 (08:00),Bristol City,Everton,1,,1–0,0.4,2.2,Stoke Gifford Stadium,495,Stacey Pearson,completed,home_win,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/matches/c4211c4b/Bristol-City-Everton-March-24-2019-Womens-Super-League
19,2019-03-31,Sun,12:30 (04:30),Birmingham City,Arsenal,,1,0–1,0.5,1.4,Damson Park,1520,,completed,away_win,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/matches/60985997/Birmingham-City-Arsenal-March-31-2019-Womens-Super-League
19,2019-03-31,Sun,14:00 (06:00),Everton,Yeovil Town,,1,0–1,0.9,0.1,Haig Avenue,230,,completed,away_win,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/matches/9ba624db/Everton-Yeovil-Town-March-31-2019-Womens-Super-League
19,2019-03-31,Sun,14:00 (06:00),Manchester City,Liverpool,2,1,2–1,2.6,0.9,Academy Stadium,1568,,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/matches/a780c679/Manchester-City-Liverpool-March-31-2019-Womens-Super-League
19,2019-03-31,Sun,14:00 (06:00),Chelsea,West Ham,1,1,1–1,2.8,0.4,Cherry Red Records Fans' Stadium,2854,,completed,draw,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/8c821e8d/Chelsea-West-Ham-United-March-31-2019-Womens-Super-League
19,2019-03-31,Sun,15:00 (07:00),Bristol City,Reading,,1,0–1,0.4,2.1,Stoke Gifford Stadium,391,Samuel Allison,completed,away_win,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/matches/bf4d5169/Bristol-City-Reading-March-31-2019-Womens-Super-League
9,2019-04-17,Wed,19:00 (11:00),Everton,Birmingham City,1,3,1–3,2.4,1.7,Haig Avenue,103,,completed,away_win,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/944c3ed4/Everton-Birmingham-City-April-17-2019-Womens-Super-League
9,2019-04-17,Wed,19:45 (11:45),Yeovil Town,Reading,,5,0–5,2.1,2.5,Jewson Stadium,407,Scott Jackson,completed,away_win,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/matches/d8e31949/Yeovil-Town-Reading-April-17-2019-Womens-Super-League
20,2019-04-20,Sat,13:00 (05:00),Reading,Brighton,1,,1–0,1.5,1.0,Madejski Stadium,1119,,completed,home_win,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/ff9f47dd/Reading-Brighton-and-Hove-Albion-April-20-2019-Womens-Super-League
20,2019-04-21,Sun,12:30 (04:30),Arsenal,Everton,2,1,2–1,1.3,0.1,Meadow Park,2003,Stacey Pearson,completed,home_win,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/matches/d7ca9423/Arsenal-Everton-April-21-2019-Womens-Super-League
20,2019-04-21,Sun,14:00 (06:00),Liverpool,Bristol City,5,2,5–2,2.6,0.9,Prenton Park,324,Lucy Oliver,completed,home_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/matches/859de7a1/Liverpool-Bristol-City-April-21-2019-Womens-Super-League
20,2019-04-21,Sun,15:00 (07:00),West Ham,Birmingham City,1,2,1–2,0.1,1.1,The Rush Green Bowl,706,,completed,away_win,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/08554a19/West-Ham-United-Birmingham-City-April-21-2019-Womens-Super-League
21,2019-04-28,Sun,14:00 (06:00),Birmingham City,Liverpool,2,,2–0,1.6,0.4,St Andrew's Trillion Trophy Stadium,1545,,completed,home_win,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/matches/69c2c9bb/Birmingham-City-Liverpool-April-28-2019-Womens-Super-League
21,2019-04-28,Sun,14:00 (06:00),Everton,Reading,3,2,3–2,0.7,0.8,Haig Avenue,174,Andrew Kitchen,completed,home_win,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/matches/f21fd591/Everton-Reading-April-28-2019-Womens-Super-League
21,2019-04-28,Sun,14:15 (04:15),Brighton,Arsenal,,4,0–4,0.2,2.0,Al-Shaab Stadium,5265,Lucy Oliver,completed,away_win,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/matches/803efdf1/Brighton-and-Hove-Albion-Arsenal-April-28-2019-Womens-Super-League
21,2019-04-28,Sun,15:00 (06:00),Manchester City,Yeovil Town,2,1,2–1,3.8,0.5,Cairo Military Academy Stadium 2,1369,Richard Aspinall,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/matches/b9d50744/Manchester-City-Yeovil-Town-April-28-2019-Womens-Super-League
21,2019-04-28,Sun,15:00 (07:00),Bristol City,West Ham,1,2,1–2,0.7,1.7,Stoke Gifford Stadium,602,Richard Holme,completed,away_win,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/435b7e6b/Bristol-City-West-Ham-United-April-28-2019-Womens-Super-League
20,2019-05-07,Tue,19:45 (11:45),Yeovil Town,Chelsea,,8,0–8,0.2,3.5,Jewson Stadium,843,Gary Parsons,completed,away_win,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/matches/86e16270/Yeovil-Town-Chelsea-May-7-2019-Womens-Super-League
22,2019-05-11,Sat,12:30 (04:30),Liverpool,Everton,3,1,3–1,3.0,0.7,Prenton Park,1842,,completed,home_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/matches/274cb5dd/Merseyside-Derby-Liverpool-Everton-May-11-2019-Womens-Super-League
22,2019-05-11,Sat,12:30 (04:30),West Ham,Brighton,,4,0–4,0.1,1.5,The Rush Green Bowl,1412,,completed,away_win,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/627f9171/West-Ham-United-Brighton-and-Hove-Albion-May-11-2019-Womens-Super-League
22,2019-05-11,Sat,12:30 (04:30),Reading,Chelsea,2,3,2–3,1.5,3.1,Adams Park,612,,completed,away_win,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/matches/fd616c95/Reading-Chelsea-May-11-2019-Womens-Super-League
22,2019-05-11,Sat,12:30 (04:30),Arsenal,Manchester City,1,,1–0,1.5,0.8,Meadow Park,2200,Rebecca Welch,completed,home_win,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/matches/c19fd00b/Arsenal-Manchester-City-May-11-2019-Womens-Super-League
22,2019-05-11,Sat,12:30 (04:30),Yeovil Town,Birmingham City,,2,0–2,0.2,2.6,Jewson Stadium,463,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/c4dedcdf/Yeovil-Town-Birmingham-City-May-11-2019-Womens-Super-League
