gameweek,date,day_of_week,start_time,home_team,away_team,home_score,away_score,score,home_xg,away_xg,venue,attendance,referee,status,result,home_team_url,away_team_url,match_report_url
11,2021-01-30,Sat,14:00 (06:00),Bristol City,Brighton,3,,3–0,1.6,0.4,Twerton Park Stadium,,Lucy Oliver,completed,home_win,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/85711a98/Bristol-City-Brighton-and-Hove-Albion-January-30-2021-Womens-Super-League
10,2021-01-31,Sun,12:30 (04:30),Chelsea,Tottenham,4,,4–0,2.5,0.5,Cherry Red Records Fans' Stadium,,Sarah Garratt,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/matches/bf8f4e73/Chelsea-Tottenham-January-31-2021-Womens-Super-League
11,2021-01-31,Sun,14:00 (06:00),Manchester City,West Ham,4,,4–0,3.4,0.1,Academy Stadium,,Jane Simms,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/matches/06f6aa54/Manchester-City-West-Ham-United-January-31-2021-Womens-Super-League
11,2021-01-31,Sun,14:30 (06:30),Everton,Manchester Utd,,2,0–2,0.3,1.5,Walton Hall Park,,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/matches/7bba5ab1/Everton-Manchester-United-January-31-2021-Womens-Super-League
14,2021-02-06,Sat,12:30 (04:30),Aston Villa,Tottenham,1,,1–0,0.3,0.4,The Banks's Stadium,,Jane Simms,completed,home_win,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/matches/ede91a7e/Aston-Villa-Tottenham-February-6-2021-Womens-Super-League
14,2021-02-07,Sun,12:30 (04:30),Manchester Utd,Reading,,2,0–2,1.3,1.7,Leigh Sports Village Stadium,,Edward Duckworth,completed,away_win,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/squads/5d020380/2020-2021/Reading-Women-Stats,https://fbref.com/en/matches/4a27f9c9/Manchester-United-Reading-February-7-2021-Womens-Super-League
14,2021-02-07,Sun,14:00 (06:00),Everton,Birmingham City,1,1,1–1,0.8,1.1,Walton Hall Park,,Lisa Benn,completed,draw,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/matches/6c366168/Everton-Birmingham-City-February-7-2021-Womens-Super-League
14,2021-02-07,Sun,14:00 (06:00),Chelsea,Brighton,1,2,1–2,2.0,0.8,Cherry Red Records Fans' Stadium,,Christiana Hattersley,completed,away_win,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/2d77cff2/Chelsea-Brighton-and-Hove-Albion-February-7-2021-Womens-Super-League
14,2021-02-07,Sun,14:30 (06:30),Arsenal,Manchester City,1,2,1–2,0.6,1.9,Meadow Park,,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/matches/2efd4d78/Arsenal-Manchester-City-February-7-2021-Womens-Super-League
14,2021-02-07,Sun,15:00 (07:00),West Ham,Bristol City,1,1,1–1,0.3,1.3,Chigwell Construction Stadium,,Sarah Garratt,completed,draw,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/matches/7ff52d32/West-Ham-United-Bristol-City-February-7-2021-Womens-Super-League
15,2021-02-10,Wed,19:00 (11:00),Brighton,West Ham,1,,1–0,1.6,0.5,The People’s Pension Stadium,,Isaac Searle,completed,home_win,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/matches/715efc41/Brighton-and-Hove-Albion-West-Ham-United-February-10-2021-Womens-Super-League
15,2021-02-10,Wed,19:00 (11:00),Chelsea,Arsenal,3,,3–0,1.2,0.9,Cherry Red Records Fans' Stadium,,Amy Fearn,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/matches/e2fe6c61/Chelsea-Arsenal-February-10-2021-Womens-Super-League
15,2021-02-12,Fri,19:00 (11:00),Manchester City,Manchester Utd,3,,3–0,1.3,0.5,Academy Stadium,,Abigail Bryne,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/matches/5b535548/Manchester-Derby-Manchester-City-Manchester-United-February-12-2021-Womens-Super-League
15,2021-02-14,Sun,14:00 (06:00),Reading,Everton,1,1,1–1,1.7,0.5,Madejski Stadium,,Stacey Pearson,completed,draw,https://fbref.com/en/squads/5d020380/2020-2021/Reading-Women-Stats,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/matches/a8e59d23/Reading-Everton-February-14-2021-Womens-Super-League
13,2021-02-14,Sun,15:00 (07:00),Bristol City,Chelsea,,5,0–5,0.1,3.4,Twerton Park Stadium,,Emily Heaslip,completed,away_win,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/matches/13b5f433/Bristol-City-Chelsea-February-14-2021-Womens-Super-League
10,2021-02-28,Sun,14:00 (06:00),Birmingham City,Manchester City,,4,0–4,0.1,1.3,SportNation.bet Stadium,,Helen Conley,completed,away_win,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/matches/cc4ace11/Birmingham-City-Manchester-City-February-28-2021-Womens-Super-League
11,2021-02-28,Sun,14:00 (06:00),Aston Villa,Arsenal,,4,0–4,0.3,2.6,The Banks's Stadium,,Lisa Benn,completed,away_win,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/matches/b685111d/Aston-Villa-Arsenal-February-28-2021-Womens-Super-League
13,2021-02-28,Sun,14:00 (06:00),Tottenham,Everton,2,3,2–3,0.7,2.4,The Hive Stadium,,Abigail Bryne,completed,away_win,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/matches/94d6906a/Tottenham-Everton-February-28-2021-Womens-Super-League
16,2021-03-07,Sun,12:00 (04:00),Manchester Utd,Aston Villa,3,,3–0,1.0,0.0,Leigh Sports Village Stadium,,Helen Conley,completed,home_win,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/matches/38293f32/Manchester-United-Aston-Villa-March-7-2021-Womens-Super-League
16,2021-03-07,Sun,14:00 (06:00),Brighton,Tottenham,2,,2–0,0.4,1.2,The People’s Pension Stadium,,Stacey Pearson,completed,home_win,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/matches/ea675b34/Brighton-and-Hove-Albion-Tottenham-March-7-2021-Womens-Super-League
16,2021-03-07,Sun,14:00 (06:00),Birmingham City,Arsenal,,4,0–4,0.1,3.6,SportNation.bet Stadium,,Jane Simms,completed,away_win,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/matches/fdddfa71/Birmingham-City-Arsenal-March-7-2021-Womens-Super-League
16,2021-03-07,Sun,14:00 (06:00),Manchester City,Everton,1,,1–0,1.2,0.1,Academy Stadium,,Sarah Garratt,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/matches/4ae5643b/Manchester-City-Everton-March-7-2021-Womens-Super-League
16,2021-03-07,Sun,15:00 (07:00),West Ham,Chelsea,,2,0–2,0.5,2.9,Chigwell Construction Stadium,,Rob Whitton,completed,away_win,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/matches/ab3806d6/West-Ham-United-Chelsea-March-7-2021-Womens-Super-League
16,2021-03-08,Mon,20:15 (12:15),Bristol City,Reading,3,2,3–2,0.9,1.9,Twerton Park Stadium,,Rebecca Welch,completed,home_win,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/squads/5d020380/2020-2021/Reading-Women-Stats,https://fbref.com/en/matches/0e2e33f1/Bristol-City-Reading-March-8-2021-Womens-Super-League
9,2021-03-11,Thu,19:00 (11:00),Birmingham City,Everton,,4,0–4,0.3,1.1,SportNation.bet Stadium,,Lisa Benn,completed,away_win,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/matches/7a58ae42/Birmingham-City-Everton-March-11-2021-Womens-Super-League
17,2021-03-14,Sun,12:30 (05:30),Reading,Tottenham,,,0–0,0.9,0.8,Madejski Stadium,,Christiana Hattersley,completed,draw,https://fbref.com/en/squads/5d020380/2020-2021/Reading-Women-Stats,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/matches/c410c28a/Reading-Tottenham-March-14-2021-Womens-Super-League
17,2021-03-17,Wed,19:00 (12:00),Everton,Chelsea,,3,0–3,0.5,3.4,Walton Hall Park,,Emily Heaslip,completed,away_win,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/matches/f38c31ec/Everton-Chelsea-March-17-2021-Womens-Super-League
17,2021-03-17,Wed,19:30 (12:30),West Ham,Birmingham City,2,2,2–2,1.3,1.1,Chigwell Construction Stadium,,Stacey Pearson,completed,draw,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/matches/397c7f35/West-Ham-United-Birmingham-City-March-17-2021-Womens-Super-League
17,2021-03-17,Wed,19:30 (12:30),Bristol City,Manchester City,,3,0–3,0.3,2.3,Twerton Park Stadium,,Scott Jackson,completed,away_win,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/matches/d49cf877/Bristol-City-Manchester-City-March-17-2021-Womens-Super-League
17,2021-03-17,Wed,19:30 (12:30),Aston Villa,Brighton,,2,0–2,0.8,1.7,The Banks's Stadium,,Rebecca Welch,completed,away_win,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/8836312c/Aston-Villa-Brighton-and-Hove-Albion-March-17-2021-Womens-Super-League
17,2021-03-19,Fri,18:30 (11:30),Arsenal,Manchester Utd,2,,2–0,0.9,0.8,Meadow Park,,Amy Fearn,completed,home_win,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/matches/560f9431/Arsenal-Manchester-United-March-19-2021-Womens-Super-League
15,2021-03-21,Sun,14:00 (07:00),Tottenham,Bristol City,1,1,1–1,1.5,0.5,The Hive Stadium,,Jane Simms,completed,draw,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/matches/087b5226/Tottenham-Bristol-City-March-21-2021-Womens-Super-League
18,2021-03-27,Sat,11:30 (04:30),Manchester Utd,West Ham,2,,2–0,2.0,0.5,Leigh Sports Village Stadium,,Lisa Benn,completed,home_win,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/matches/15a7b23f/Manchester-United-West-Ham-United-March-27-2021-Womens-Super-League
18,2021-03-27,Sat,15:30 (08:30),Tottenham,Arsenal,,3,0–3,1.1,1.8,The Hive Stadium,,Helen Conley,completed,away_win,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/matches/1148ccc5/North-London-Derby-Tottenham-Arsenal-March-27-2021-Womens-Super-League
18,2021-03-27,Sat,17:30 (10:30),Manchester City,Reading,1,,1–0,2.3,0.2,Academy Stadium,,Stacey Pearson,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/squads/5d020380/2020-2021/Reading-Women-Stats,https://fbref.com/en/matches/ab386eb3/Manchester-City-Reading-March-27-2021-Womens-Super-League
18,2021-03-28,Sun,12:30 (04:30),Brighton,Everton,,5,0–5,0.3,3.0,Twerton Park Stadium,,Christiana Hattersley,completed,away_win,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/matches/aa9e0cdc/Brighton-and-Hove-Albion-Everton-March-28-2021-Womens-Super-League
18,2021-03-28,Sun,14:30 (06:30),Chelsea,Aston Villa,2,,2–0,1.1,0.0,Cherry Red Records Fans' Stadium,,Sarah Garratt,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/matches/c5999dcf/Chelsea-Aston-Villa-March-28-2021-Womens-Super-League
18,2021-03-28,Sun,16:00 (08:00),Birmingham City,Bristol City,1,1,1–1,0.6,1.1,SportNation.bet Stadium,,Kirsty Dowle,completed,draw,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/matches/2b5af4b9/Birmingham-City-Bristol-City-March-28-2021-Womens-Super-League
19,2021-04-03,Sat,14:00 (06:00),Reading,West Ham,,5,0–5,0.5,2.2,Madejski Stadium,,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/5d020380/2020-2021/Reading-Women-Stats,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/matches/d2ff1b13/Reading-West-Ham-United-April-3-2021-Womens-Super-League
19,2021-04-04,Sun,12:30 (04:30),Chelsea,Birmingham City,6,,6–0,3.2,0.4,Cherry Red Records Fans' Stadium,,Jane Simms,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/matches/17ea49af/Chelsea-Birmingham-City-April-4-2021-Womens-Super-League
19,2021-04-04,Sun,13:00 (05:00),Everton,Aston Villa,3,1,3–1,2.2,0.4,Walton Hall Park,,Stacey Pearson,completed,home_win,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/matches/f6a1223f/Everton-Aston-Villa-April-4-2021-Womens-Super-League
19,2021-04-04,Sun,14:00 (06:00),Bristol City,Arsenal,,4,0–4,0.1,3.6,Twerton Park Stadium,,Sarah Garratt,completed,away_win,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/matches/1c7ffca5/Bristol-City-Arsenal-April-4-2021-Womens-Super-League
19,2021-04-04,Sun,14:00 (06:00),Tottenham,Manchester City,,3,0–3,0.1,1.7,The Hive Stadium,,Amy Fearn,completed,away_win,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/matches/1f17b501/Tottenham-Manchester-City-April-4-2021-Womens-Super-League
19,2021-04-04,Sun,14:00 (06:00),Brighton,Manchester Utd,1,,1–0,1.2,1.2,The People’s Pension Stadium,,Abigail Bryne,completed,home_win,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/matches/3e78a598/Brighton-and-Hove-Albion-Manchester-United-April-4-2021-Womens-Super-League
10,2021-04-20,Tue,18:00 (10:00),West Ham,Aston Villa,,,0–0,0.4,0.0,Chigwell Construction Stadium,,Amy Fearn,completed,draw,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/matches/487fb263/West-Ham-United-Aston-Villa-April-20-2021-Womens-Super-League
20,2021-04-21,Wed,18:00 (10:00),Manchester City,Chelsea,2,2,2–2,1.5,1.6,Academy Stadium,,Rebecca Welch,completed,draw,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/matches/92ceea81/Manchester-City-Chelsea-April-21-2021-Womens-Super-League
20,2021-04-24,Sat,12:30 (04:30),Aston Villa,Bristol City,2,2,2–2,1.2,0.5,The Banks's Stadium,,Emily Heaslip,completed,draw,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/matches/a22e8a74/Aston-Villa-Bristol-City-April-24-2021-Womens-Super-League
20,2021-04-25,Sun,12:30 (04:30),Manchester Utd,Tottenham,4,1,4–1,2.4,0.1,Leigh Sports Village Stadium,,Christiana Hattersley,completed,home_win,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/matches/19aa5275/Manchester-United-Tottenham-April-25-2021-Womens-Super-League
20,2021-04-25,Sun,14:00 (06:00),Arsenal,Brighton,2,,2–0,1.4,0.2,Meadow Park,,Lisa Benn,completed,home_win,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/aa99027e/Arsenal-Brighton-and-Hove-Albion-April-25-2021-Womens-Super-League
20,2021-04-25,Sun,14:00 (06:00),Birmingham City,Reading,1,1,1–1,1.2,0.7,SportNation.bet Stadium,,Lucy May,completed,draw,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/squads/5d020380/2020-2021/Reading-Women-Stats,https://fbref.com/en/matches/ac667416/Birmingham-City-Reading-April-25-2021-Womens-Super-League
20,2021-04-25,Sun,15:00 (07:00),West Ham,Everton,,,0–0,1.7,1.1,Chigwell Construction Stadium,,Helen Conley,completed,draw,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/matches/ba0cc19a/West-Ham-United-Everton-April-25-2021-Womens-Super-League
15,2021-04-28,Wed,19:00 (11:00),Birmingham City,Aston Villa,1,1,1–1,0.4,1.0,SportNation.bet Stadium,,Jane Simms,completed,draw,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/matches/e37df3ed/Birmingham-City-Aston-Villa-April-28-2021-Womens-Super-League
13,2021-04-28,Wed,19:30 (11:30),Arsenal,West Ham,2,,2–0,1.9,0.3,Meadow Park,,Emily Heaslip,completed,home_win,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/matches/95aee107/Arsenal-West-Ham-United-April-28-2021-Womens-Super-League
21,2021-05-02,Sun,12:30 (04:30),Aston Villa,West Ham,,,0–0,0.5,1.6,The Banks's Stadium,,Rebecca Welch,completed,draw,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/matches/df1d92d9/Aston-Villa-West-Ham-United-May-2-2021-Womens-Super-League
21,2021-05-02,Sun,13:00 (05:00),Everton,Arsenal,1,2,1–2,0.4,1.9,Walton Hall Park,,Sarah Garratt,completed,away_win,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/matches/3bb86cec/Everton-Arsenal-May-2-2021-Womens-Super-League
21,2021-05-02,Sun,14:00 (06:00),Reading,Brighton,3,2,3–2,1.8,0.5,Madejski Stadium,,Jane Simms,completed,home_win,https://fbref.com/en/squads/5d020380/2020-2021/Reading-Women-Stats,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/c48c6e85/Reading-Brighton-and-Hove-Albion-May-2-2021-Womens-Super-League
21,2021-05-02,Sun,14:00 (06:00),Bristol City,Manchester Utd,,1,0–1,1.0,2.1,Twerton Park Stadium,,Lisa Benn,completed,away_win,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/matches/8cd2edf0/Bristol-City-Manchester-United-May-2-2021-Womens-Super-League
21,2021-05-02,Sun,15:00 (07:00),Manchester City,Birmingham City,4,,4–0,3.8,0.0,Academy Stadium,,Emily Heaslip,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/matches/de946f6a/Manchester-City-Birmingham-City-May-2-2021-Womens-Super-League
21,2021-05-05,Wed,17:30 (09:30),Tottenham,Chelsea,,2,0–2,0.2,3.5,The Hive Stadium,,Amy Fearn,completed,away_win,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/matches/192acc3e/Tottenham-Chelsea-May-5-2021-Womens-Super-League
22,2021-05-09,Sun,14:30 (06:30),Birmingham City,Tottenham,,1,0–1,0.2,0.6,SportNation.bet Stadium,,Lisa Benn,completed,away_win,https://fbref.com/en/squads/e3719fe4/2020-2021/Birmingham-City-Women-Stats,https://fbref.com/en/squads/e8e4577c/2020-2021/Tottenham-Women-Stats,https://fbref.com/en/matches/180695ab/Birmingham-City-Tottenham-May-9-2021-Womens-Super-League
22,2021-05-09,Sun,14:30 (06:30),Chelsea,Reading,5,,5–0,2.4,0.3,Cherry Red Records Fans' Stadium,,Stacey Pearson,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2020-2021/Chelsea-Women-Stats,https://fbref.com/en/squads/5d020380/2020-2021/Reading-Women-Stats,https://fbref.com/en/matches/3ff2f3c5/Chelsea-Reading-May-9-2021-Womens-Super-League
22,2021-05-09,Sun,14:30 (06:30),West Ham,Manchester City,,1,0–1,0.5,4.7,Chigwell Construction Stadium,,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/52d65cea/2020-2021/West-Ham-United-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2020-2021/Manchester-City-Women-Stats,https://fbref.com/en/matches/43022b90/West-Ham-United-Manchester-City-May-9-2021-Womens-Super-League
22,2021-05-09,Sun,14:30 (06:30),Arsenal,Aston Villa,,,0–0,1.2,0.2,Meadow Park,,Abigail Bryne,completed,draw,https://fbref.com/en/squads/411b1108/2020-2021/Arsenal-Women-Stats,https://fbref.com/en/squads/53157aa8/2020-2021/Aston-Villa-Women-Stats,https://fbref.com/en/matches/e0cbcf2f/Arsenal-Aston-Villa-May-9-2021-Womens-Super-League
22,2021-05-09,Sun,14:30 (06:30),Brighton,Bristol City,3,1,3–1,1.6,1.0,The People’s Pension Stadium,,Amy Fearn,completed,home_win,https://fbref.com/en/squads/fa2752bc/2020-2021/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/41916f68/2020-2021/Bristol-City-Women-Stats,https://fbref.com/en/matches/736f1af8/Brighton-and-Hove-Albion-Bristol-City-May-9-2021-Womens-Super-League
22,2021-05-09,Sun,14:30 (06:30),Manchester Utd,Everton,2,,2–0,1.0,0.7,Leigh Sports Village Stadium,,Louise Saunders,completed,home_win,https://fbref.com/en/squads/0bbd83f6/2020-2021/Manchester-United-Women-Stats,https://fbref.com/en/squads/c4989550/2020-2021/Everton-Women-Stats,https://fbref.com/en/matches/d44d5ba0/Manchester-United-Everton-May-9-2021-Womens-Super-League
